Time	Open	High	Low	Close	Volume
2021.08.10 10:00:00	179.3	179.3	177.9	178.34	24
2021.08.10 09:00:00	177.82	179.78	177.82	179.26	84
2021.08.09 16:00:00	177.11	177.11	176.83	176.83	6
2021.08.09 15:00:00	176.71	177.03	176.71	176.79	3
2021.08.09 14:00:00	176.71	177.11	176.11	177.07	24
2021.08.09 13:00:00	177.9	178.3	175.99	176.43	37
2021.08.09 12:00:00	175.91	177.9	175.91	177.9	40
2021.08.09 11:00:00	174.83	176.99	174.67	176.31	36
2021.08.09 10:00:00	172.36	175.27	172.36	175.27	35
2021.08.09 09:00:00	172.72	173.52	172.72	173.4	23
2021.08.06 16:00:00	173.12	173.12	172.56	172.56	2
2021.08.06 15:00:00	173.52	173.52	173.12	173.12	2
2021.08.06 14:00:00	173.12	173.52	172.96	173.48	24
2021.08.06 13:00:00	172.8	173.44	172.72	172.92	8
2021.08.06 12:00:00	172.04	173.52	172.04	173.52	7
2021.08.06 11:00:00	172.8	172.8	172.08	172.24	13
2021.08.06 10:00:00	171.96	173.52	170.96	173.12	39
2021.08.06 09:00:00	173.88	173.88	170.52	171.52	38
2021.08.05 16:00:00	174.16	174.16	173.55	173.92	4
2021.08.05 15:00:00	174.86	174.86	173.96	174.33	6
2021.08.05 14:00:00	175.15	175.19	173.59	173.92	33
2021.08.05 13:00:00	175.84	176.01	174.04	175.06	53
2021.08.05 12:00:00	174.16	175.93	173.92	175.64	70
2021.08.05 11:00:00	173.18	174.28	173.1	173.92	18
2021.08.05 10:00:00	173.63	173.63	173.14	173.14	12
2021.08.05 09:00:00	173.55	174.74	172.85	173.51	74
2021.08.04 15:00:00	173.14	173.26	171.7	172.11	3
2021.08.04 14:00:00	173.38	173.42	171.7	171.7	23
2021.08.04 12:00:00	172.27	172.77	171.66	172.77	8
2021.08.04 11:00:00	174.0	174.49	172.27	172.68	18
2021.08.04 10:00:00	172.32	174.78	171.66	174.78	26
2021.08.04 09:00:00	174.08	174.33	172.44	172.44	81
2021.08.03 15:00:00	172.56	172.73	172.56	172.73	4
2021.08.03 14:00:00	172.68	173.01	171.86	171.99	22
2021.08.03 13:00:00	171.86	172.68	170.43	172.68	35
2021.08.03 12:00:00	173.05	173.51	172.56	172.68	34
2021.08.03 11:00:00	172.73	172.93	171.7	172.73	12
2021.08.03 10:00:00	173.51	174.78	173.22	173.22	27
2021.08.03 09:00:00	173.1	174.94	171.91	171.91	72
2021.08.02 16:00:00	171.45	171.78	170.96	171.78	6
2021.08.02 15:00:00	171.04	171.04	171.04	171.04	1
2021.08.02 14:00:00	170.63	171.54	170.31	170.31	57
2021.08.02 13:00:00	170.43	171.25	167.72	171.17	41
2021.08.02 12:00:00	173.38	173.42	169.49	169.49	90
2021.08.02 11:00:00	175.56	175.56	171.91	173.34	37
2021.08.02 10:00:00	175.93	176.38	173.92	175.84	49
2021.08.02 09:00:00	172.6	177.61	169.44	175.76	175
2021.07.30 16:00:00	178.84	178.84	178.43	178.47	8
2021.07.30 15:00:00	177.61	179.49	176.38	178.84	10
2021.07.30 14:00:00	178.84	178.84	177.61	177.94	63
2021.07.30 13:00:00	179.99	179.99	178.26	179.0	44
2021.07.30 12:00:00	180.81	181.63	180.44	180.44	27
2021.07.30 11:00:00	181.46	182.12	179.99	181.09	88
2021.07.30 10:00:00	185.85	185.85	180.48	181.95	85
2021.07.30 09:00:00	187.04	189.67	183.02	186.22	136
2021.07.29 16:00:00	193.19	193.19	192.58	192.58	3
2021.07.29 15:00:00	194.63	194.63	194.01	194.01	6
